date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:06:27	19941/19941	---M--	200	added ('OK')	image/png	etag:%224de5-5ed570fb4d440%22	https://betdls.com/template/img/menu/crash.png?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/crash962a.png	(from https://betdls.com/rewards)
15:06:27	7516/7516	---M--	200	added ('OK')	image/png	etag:%221d5c-5f043d54383c0%22	https://betdls.com/template/img/menu/jackpot.png?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/jackpot962a.png	(from https://betdls.com/rewards)
15:06:27	13997/13997	---M--	200	added ('OK')	image/png	etag:%2236ad-5f043d54383c0%22	https://betdls.com/template/img/menu/coinflip.png?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/coinflip962a.png	(from https://betdls.com/rewards)
15:06:27	15226/15226	---M--	200	added ('OK')	image/png	etag:%223b7a-5f043d5620840%22	https://betdls.com/template/img/menu/unbox.png?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/unbox962a.png	(from https://betdls.com/rewards)
15:06:27	6560/6560	---M--	200	added ('OK')	image/png	etag:%2219a0-5f043d552c600%22	https://betdls.com/template/img/menu/tower.png?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/tower962a.png	(from https://betdls.com/rewards)
15:06:28	17860/17860	---M--	200	added ('OK')	image/png	etag:%2245c4-5f043d552c600%22	https://betdls.com/template/img/menu/roulette.png?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/roulette962a.png	(from https://betdls.com/rewards)
15:06:28	535/535	---M--	200	added ('OK')	image/svg+xml	etag:%22217-5ed570fa59200%22	https://betdls.com/template/img/lang/gb.svg?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/gb962a.svg	(from https://betdls.com/rewards)
15:06:28	178/178	---M--	200	added ('OK')	image/svg+xml	etag:%22b2-5ed570fa59200%22	https://betdls.com/template/img/lang/id.svg?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/id962a.svg	(from https://betdls.com/rewards)
15:06:28	439/439	---M--	200	added ('OK')	image/svg+xml	etag:%221b7-5ed570fa59200%22	https://betdls.com/template/img/lang/lt.svg?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/lt962a.svg	(from https://betdls.com/rewards)
15:06:29	550/550	---M--	200	added ('OK')	image/svg+xml	etag:%22226-5ed570fb4d440%22	https://betdls.com/template/img/lang/tr.svg?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/tr962a.svg	(from https://betdls.com/rewards)
15:06:29	234/234	---M--	200	added ('OK')	image/svg+xml	etag:%22ea-5ed570fa59200%22	https://betdls.com/template/img/lang/fi.svg?v=1672841018	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/fi962a.svg	(from https://betdls.com/rewards)
15:06:29	47849/47849	---MC-	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:29%20GMT	https://betdls.com/support	E:/GrooBet/Website/Groobet/betdls.com/support	(from https://betdls.com/rewards)
15:06:30	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:29%20GMT	https://betdls.com/auth/steam?assign=0&return=rewards	E:/GrooBet/Website/Groobet/betdls.com/auth/steam734a	(from https://betdls.com/rewards)
15:06:30	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:30%20GMT	https://betdls.com/auth/google?assign=0&return=rewards	E:/GrooBet/Website/Groobet/betdls.com/auth/google734a	(from https://betdls.com/rewards)
15:06:31	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:30%20GMT	https://betdls.com/auth/steam?assign=0&return=affiliates	E:/GrooBet/Website/Groobet/betdls.com/auth/steam7b18	(from https://betdls.com/affiliates)
15:06:31	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:31%20GMT	https://betdls.com/auth/google?assign=0&return=affiliates	E:/GrooBet/Website/Groobet/betdls.com/auth/google7b18	(from https://betdls.com/affiliates)
15:06:31	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:31%20GMT	https://betdls.com/auth/logout?devices=0&return=affiliates	E:/GrooBet/Website/Groobet/betdls.com/auth/logoutda4e	(from https://betdls.com/affiliates)
15:06:32	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:31%20GMT	https://betdls.com/auth/logout?devices=1&return=affiliates	E:/GrooBet/Website/Groobet/betdls.com/auth/logout68a8	(from https://betdls.com/affiliates)
15:06:32	47849/47849	---MC-	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:32%20GMT	https://betdls.com/support	E:/GrooBet/Website/Groobet/betdls.com/support	(from https://betdls.com/affiliates)
15:06:33	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e375c00%22	https://betdls.com/favicon-16x16.png?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/favicon-16x16161a.png	(from https://betdls.com/withdraw)
15:06:33	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e469e40%22	https://betdls.com/favicon-32x32.png?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/favicon-32x32161a.png	(from https://betdls.com/withdraw)
15:06:33	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e469e40%22	https://betdls.com/favicon-96x96.png?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/favicon-96x96161a.png	(from https://betdls.com/withdraw)
15:06:33	53662/53662	---M-Z	200	added ('OK')	text/css	etag:%22d19e-5f044eb51c400-gzip%22	https://betdls.com/template/css/style.css?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/template/css/style161a.css	(from https://betdls.com/withdraw)
15:06:33	27543/27543	---M-Z	200	added ('OK')	text/css	etag:%226b97-5ef67d901d840-gzip%22	https://betdls.com/template/css/others.css?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/template/css/others161a.css	(from https://betdls.com/withdraw)
15:06:34	6821/6821	---M-Z	200	added ('OK')	text/css	etag:%221aa5-5ed570ec0b040-gzip%22	https://betdls.com/template/css/bouncer.css?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/template/css/bouncer161a.css	(from https://betdls.com/withdraw)
15:06:34	16887/16887	---M-Z	200	added ('OK')	application/javascript	etag:%2241f7-5ef71004de0c0-gzip%22	https://betdls.com/template/js/settings.js?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/template/js/settings161a.js	(from https://betdls.com/withdraw)
15:06:34	143895/143895	---M-Z	200	added ('OK')	application/javascript	etag:%2223217-5f0fa697f6480-gzip%22	https://betdls.com/template/js/app.js?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/template/js/app161a.js	(from https://betdls.com/withdraw)
15:06:34	377669/377669	---M--	200	added ('OK')	image/png	etag:%225c345-5eff6a9c7f340%22	https://betdls.com/template/img/logo.png?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/template/img/logo161a.png	(from https://betdls.com/withdraw)
15:06:35	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:34%20GMT	https://betdls.com/auth/steam?assign=0&return=withdraw	E:/GrooBet/Website/Groobet/betdls.com/auth/steam1b49	(from https://betdls.com/withdraw)
15:06:35	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:35%20GMT	https://betdls.com/auth/google?assign=0&return=withdraw	E:/GrooBet/Website/Groobet/betdls.com/auth/google1b49	(from https://betdls.com/withdraw)
15:06:36	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:35%20GMT	https://betdls.com/auth/logout?devices=0&return=withdraw	E:/GrooBet/Website/Groobet/betdls.com/auth/logoutd0f8	(from https://betdls.com/withdraw)
15:06:36	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:36%20GMT	https://betdls.com/auth/logout?devices=1&return=withdraw	E:/GrooBet/Website/Groobet/betdls.com/auth/logout9d82	(from https://betdls.com/withdraw)
15:06:36	19941/19941	---M--	200	added ('OK')	image/png	etag:%224de5-5ed570fb4d440%22	https://betdls.com/template/img/menu/crash.png?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/crash161a.png	(from https://betdls.com/withdraw)
15:06:36	7516/7516	---M--	200	added ('OK')	image/png	etag:%221d5c-5f043d54383c0%22	https://betdls.com/template/img/menu/jackpot.png?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/jackpot161a.png	(from https://betdls.com/withdraw)
15:06:36	13997/13997	---M--	200	added ('OK')	image/png	etag:%2236ad-5f043d54383c0%22	https://betdls.com/template/img/menu/coinflip.png?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/coinflip161a.png	(from https://betdls.com/withdraw)
15:06:37	15226/15226	---M--	200	added ('OK')	image/png	etag:%223b7a-5f043d5620840%22	https://betdls.com/template/img/menu/unbox.png?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/unbox161a.png	(from https://betdls.com/withdraw)
15:06:37	6560/6560	---M--	200	added ('OK')	image/png	etag:%2219a0-5f043d552c600%22	https://betdls.com/template/img/menu/tower.png?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/tower161a.png	(from https://betdls.com/withdraw)
15:06:37	17860/17860	---M--	200	added ('OK')	image/png	etag:%2245c4-5f043d552c600%22	https://betdls.com/template/img/menu/roulette.png?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/roulette161a.png	(from https://betdls.com/withdraw)
15:06:37	535/535	---M--	200	added ('OK')	image/svg+xml	etag:%22217-5ed570fa59200%22	https://betdls.com/template/img/lang/gb.svg?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/gb161a.svg	(from https://betdls.com/withdraw)
15:06:37	178/178	---M--	200	added ('OK')	image/svg+xml	etag:%22b2-5ed570fa59200%22	https://betdls.com/template/img/lang/id.svg?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/id161a.svg	(from https://betdls.com/withdraw)
15:06:38	439/439	---M--	200	added ('OK')	image/svg+xml	etag:%221b7-5ed570fa59200%22	https://betdls.com/template/img/lang/lt.svg?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/lt161a.svg	(from https://betdls.com/withdraw)
15:06:38	550/550	---M--	200	added ('OK')	image/svg+xml	etag:%22226-5ed570fb4d440%22	https://betdls.com/template/img/lang/tr.svg?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/tr161a.svg	(from https://betdls.com/withdraw)
15:06:38	234/234	---M--	200	added ('OK')	image/svg+xml	etag:%22ea-5ed570fa59200%22	https://betdls.com/template/img/lang/fi.svg?v=1672841020	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/fi161a.svg	(from https://betdls.com/withdraw)
15:06:39	47849/47849	---MC-	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:38%20GMT	https://betdls.com/support	E:/GrooBet/Website/Groobet/betdls.com/support	(from https://betdls.com/withdraw)
15:06:40	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:39%20GMT	https://betdls.com/auth/steam?assign=0&return=withdraw	E:/GrooBet/Website/Groobet/betdls.com/auth/steam1b49	(from https://betdls.com/withdraw)
15:06:40	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:40%20GMT	https://betdls.com/auth/google?assign=0&return=withdraw	E:/GrooBet/Website/Groobet/betdls.com/auth/google1b49	(from https://betdls.com/withdraw)
15:06:40	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e375c00%22	https://betdls.com/favicon-16x16.png?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/favicon-16x163a05.png	(from https://betdls.com/fair)
15:06:40	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e469e40%22	https://betdls.com/favicon-32x32.png?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/favicon-32x323a05.png	(from https://betdls.com/fair)
15:06:41	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e469e40%22	https://betdls.com/favicon-96x96.png?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/favicon-96x963a05.png	(from https://betdls.com/fair)
15:06:41	53662/53662	---M-Z	200	added ('OK')	text/css	etag:%22d19e-5f044eb51c400-gzip%22	https://betdls.com/template/css/style.css?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/template/css/style3a05.css	(from https://betdls.com/fair)
15:06:41	27543/27543	---M-Z	200	added ('OK')	text/css	etag:%226b97-5ef67d901d840-gzip%22	https://betdls.com/template/css/others.css?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/template/css/others3a05.css	(from https://betdls.com/fair)
15:06:41	6821/6821	---M-Z	200	added ('OK')	text/css	etag:%221aa5-5ed570ec0b040-gzip%22	https://betdls.com/template/css/bouncer.css?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/template/css/bouncer3a05.css	(from https://betdls.com/fair)
15:06:41	16887/16887	---M-Z	200	added ('OK')	application/javascript	etag:%2241f7-5ef71004de0c0-gzip%22	https://betdls.com/template/js/settings.js?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/template/js/settings3a05.js	(from https://betdls.com/fair)
15:06:42	143895/143895	---M-Z	200	added ('OK')	application/javascript	etag:%2223217-5f0fa697f6480-gzip%22	https://betdls.com/template/js/app.js?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/template/js/app3a05.js	(from https://betdls.com/fair)
15:06:42	377669/377669	---M--	200	added ('OK')	image/png	etag:%225c345-5eff6a9c7f340%22	https://betdls.com/template/img/logo.png?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/template/img/logo3a05.png	(from https://betdls.com/fair)
15:06:43	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:42%20GMT	https://betdls.com/auth/steam?assign=0&return=fair	E:/GrooBet/Website/Groobet/betdls.com/auth/steam6e72	(from https://betdls.com/fair)
15:06:43	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:43%20GMT	https://betdls.com/auth/google?assign=0&return=fair	E:/GrooBet/Website/Groobet/betdls.com/auth/google6e72	(from https://betdls.com/fair)
15:06:43	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:43%20GMT	https://betdls.com/auth/logout?devices=0&return=fair	E:/GrooBet/Website/Groobet/betdls.com/auth/logoute106	(from https://betdls.com/fair)
15:06:43	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:43%20GMT	https://betdls.com/auth/logout?devices=1&return=fair	E:/GrooBet/Website/Groobet/betdls.com/auth/logout4b34	(from https://betdls.com/fair)
15:06:43	19941/19941	---M--	200	added ('OK')	image/png	etag:%224de5-5ed570fb4d440%22	https://betdls.com/template/img/menu/crash.png?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/crash3a05.png	(from https://betdls.com/fair)
15:06:44	7516/7516	---M--	200	added ('OK')	image/png	etag:%221d5c-5f043d54383c0%22	https://betdls.com/template/img/menu/jackpot.png?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/jackpot3a05.png	(from https://betdls.com/fair)
15:06:44	13997/13997	---M--	200	added ('OK')	image/png	etag:%2236ad-5f043d54383c0%22	https://betdls.com/template/img/menu/coinflip.png?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/coinflip3a05.png	(from https://betdls.com/fair)
15:06:44	15226/15226	---M--	200	added ('OK')	image/png	etag:%223b7a-5f043d5620840%22	https://betdls.com/template/img/menu/unbox.png?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/unbox3a05.png	(from https://betdls.com/fair)
15:06:44	6560/6560	---M--	200	added ('OK')	image/png	etag:%2219a0-5f043d552c600%22	https://betdls.com/template/img/menu/tower.png?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/tower3a05.png	(from https://betdls.com/fair)
15:06:44	17860/17860	---M--	200	added ('OK')	image/png	etag:%2245c4-5f043d552c600%22	https://betdls.com/template/img/menu/roulette.png?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/roulette3a05.png	(from https://betdls.com/fair)
15:06:45	535/535	---M--	200	added ('OK')	image/svg+xml	etag:%22217-5ed570fa59200%22	https://betdls.com/template/img/lang/gb.svg?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/gb3a05.svg	(from https://betdls.com/fair)
15:06:45	178/178	---M--	200	added ('OK')	image/svg+xml	etag:%22b2-5ed570fa59200%22	https://betdls.com/template/img/lang/id.svg?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/id3a05.svg	(from https://betdls.com/fair)
15:06:45	439/439	---M--	200	added ('OK')	image/svg+xml	etag:%221b7-5ed570fa59200%22	https://betdls.com/template/img/lang/lt.svg?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/lt3a05.svg	(from https://betdls.com/fair)
15:06:45	550/550	---M--	200	added ('OK')	image/svg+xml	etag:%22226-5ed570fb4d440%22	https://betdls.com/template/img/lang/tr.svg?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/tr3a05.svg	(from https://betdls.com/fair)
15:06:46	234/234	---M--	200	added ('OK')	image/svg+xml	etag:%22ea-5ed570fa59200%22	https://betdls.com/template/img/lang/fi.svg?v=1672841023	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/fi3a05.svg	(from https://betdls.com/fair)
15:06:46	47849/47849	---MC-	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:46%20GMT	https://betdls.com/support	E:/GrooBet/Website/Groobet/betdls.com/support	(from https://betdls.com/fair)
15:06:47	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:47%20GMT	https://betdls.com/auth/steam?assign=0&return=faq	E:/GrooBet/Website/Groobet/betdls.com/auth/steam1aae	(from https://betdls.com/faq)
15:06:47	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:47%20GMT	https://betdls.com/auth/google?assign=0&return=faq	E:/GrooBet/Website/Groobet/betdls.com/auth/google1aae	(from https://betdls.com/faq)
15:06:48	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:47%20GMT	https://betdls.com/auth/logout?devices=0&return=faq	E:/GrooBet/Website/Groobet/betdls.com/auth/logoutd9b2	(from https://betdls.com/faq)
15:06:48	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:48%20GMT	https://betdls.com/auth/logout?devices=1&return=faq	E:/GrooBet/Website/Groobet/betdls.com/auth/logoutfb40	(from https://betdls.com/faq)
15:06:48	47849/47849	---MC-	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:48%20GMT	https://betdls.com/support	E:/GrooBet/Website/Groobet/betdls.com/support	(from https://betdls.com/faq)
15:06:49	47849/47849	---MC-	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:48%20GMT	https://betdls.com/support	E:/GrooBet/Website/Groobet/betdls.com/support	(from https://betdls.com/faq)
15:06:51	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:50%20GMT	https://betdls.com/auth/steam?assign=0&return=tos	E:/GrooBet/Website/Groobet/betdls.com/auth/steamdbf6	(from https://betdls.com/tos)
15:06:51	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:51%20GMT	https://betdls.com/auth/google?assign=0&return=tos	E:/GrooBet/Website/Groobet/betdls.com/auth/googledbf6	(from https://betdls.com/tos)
15:06:51	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:51%20GMT	https://betdls.com/auth/logout?devices=0&return=tos	E:/GrooBet/Website/Groobet/betdls.com/auth/logoute1df	(from https://betdls.com/tos)
15:06:51	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:51%20GMT	https://betdls.com/auth/logout?devices=1&return=tos	E:/GrooBet/Website/Groobet/betdls.com/auth/logout1f73	(from https://betdls.com/tos)
15:06:51	47849/47849	---MC-	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:51%20GMT	https://betdls.com/support	E:/GrooBet/Website/Groobet/betdls.com/support	(from https://betdls.com/tos)
15:06:52	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e375c00%22	https://betdls.com/favicon-16x16.png?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/favicon-16x16ce20.png	(from https://betdls.com/profile)
15:06:53	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e469e40%22	https://betdls.com/favicon-32x32.png?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/favicon-32x32ce20.png	(from https://betdls.com/profile)
15:06:53	109452/109452	---M--	200	added ('OK')	image/png	etag:%221ab8c-5ed570e469e40%22	https://betdls.com/favicon-96x96.png?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/favicon-96x96ce20.png	(from https://betdls.com/profile)
15:06:53	53662/53662	---M-Z	200	added ('OK')	text/css	etag:%22d19e-5f044eb51c400-gzip%22	https://betdls.com/template/css/style.css?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/template/css/stylece20.css	(from https://betdls.com/profile)
15:06:53	27543/27543	---M-Z	200	added ('OK')	text/css	etag:%226b97-5ef67d901d840-gzip%22	https://betdls.com/template/css/others.css?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/template/css/othersce20.css	(from https://betdls.com/profile)
15:06:53	6821/6821	---M-Z	200	added ('OK')	text/css	etag:%221aa5-5ed570ec0b040-gzip%22	https://betdls.com/template/css/bouncer.css?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/template/css/bouncerce20.css	(from https://betdls.com/profile)
15:06:54	16887/16887	---M-Z	200	added ('OK')	application/javascript	etag:%2241f7-5ef71004de0c0-gzip%22	https://betdls.com/template/js/settings.js?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/template/js/settingsce20.js	(from https://betdls.com/profile)
15:06:54	143895/143895	---M-Z	200	added ('OK')	application/javascript	etag:%2223217-5f0fa697f6480-gzip%22	https://betdls.com/template/js/app.js?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/template/js/appce20.js	(from https://betdls.com/profile)
15:06:54	377669/377669	---M--	200	added ('OK')	image/png	etag:%225c345-5eff6a9c7f340%22	https://betdls.com/template/img/logo.png?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/template/img/logoce20.png	(from https://betdls.com/profile)
15:06:55	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:54%20GMT	https://betdls.com/auth/steam?assign=0&return=profile	E:/GrooBet/Website/Groobet/betdls.com/auth/steam45ce	(from https://betdls.com/profile)
15:06:55	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:55%20GMT	https://betdls.com/auth/google?assign=0&return=profile	E:/GrooBet/Website/Groobet/betdls.com/auth/google45ce	(from https://betdls.com/profile)
15:06:55	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:55%20GMT	https://betdls.com/auth/logout?devices=0&return=profile	E:/GrooBet/Website/Groobet/betdls.com/auth/logout9250	(from https://betdls.com/profile)
15:06:55	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:55%20GMT	https://betdls.com/auth/logout?devices=1&return=profile	E:/GrooBet/Website/Groobet/betdls.com/auth/logout8998	(from https://betdls.com/profile)
15:06:56	19941/19941	---M--	200	added ('OK')	image/png	etag:%224de5-5ed570fb4d440%22	https://betdls.com/template/img/menu/crash.png?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/crashce20.png	(from https://betdls.com/profile)
15:06:56	7516/7516	---M--	200	added ('OK')	image/png	etag:%221d5c-5f043d54383c0%22	https://betdls.com/template/img/menu/jackpot.png?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/jackpotce20.png	(from https://betdls.com/profile)
15:06:56	13997/13997	---M--	200	added ('OK')	image/png	etag:%2236ad-5f043d54383c0%22	https://betdls.com/template/img/menu/coinflip.png?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/coinflipce20.png	(from https://betdls.com/profile)
15:06:56	15226/15226	---M--	200	added ('OK')	image/png	etag:%223b7a-5f043d5620840%22	https://betdls.com/template/img/menu/unbox.png?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/unboxce20.png	(from https://betdls.com/profile)
15:06:56	6560/6560	---M--	200	added ('OK')	image/png	etag:%2219a0-5f043d552c600%22	https://betdls.com/template/img/menu/tower.png?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/towerce20.png	(from https://betdls.com/profile)
15:06:57	17860/17860	---M--	200	added ('OK')	image/png	etag:%2245c4-5f043d552c600%22	https://betdls.com/template/img/menu/roulette.png?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/template/img/menu/roulettece20.png	(from https://betdls.com/profile)
15:06:57	535/535	---M--	200	added ('OK')	image/svg+xml	etag:%22217-5ed570fa59200%22	https://betdls.com/template/img/lang/gb.svg?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/gbce20.svg	(from https://betdls.com/profile)
15:06:57	178/178	---M--	200	added ('OK')	image/svg+xml	etag:%22b2-5ed570fa59200%22	https://betdls.com/template/img/lang/id.svg?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/idce20.svg	(from https://betdls.com/profile)
15:06:57	439/439	---M--	200	added ('OK')	image/svg+xml	etag:%221b7-5ed570fa59200%22	https://betdls.com/template/img/lang/lt.svg?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/ltce20.svg	(from https://betdls.com/profile)
15:06:57	550/550	---M--	200	added ('OK')	image/svg+xml	etag:%22226-5ed570fb4d440%22	https://betdls.com/template/img/lang/tr.svg?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/trce20.svg	(from https://betdls.com/profile)
15:06:58	234/234	---M--	200	added ('OK')	image/svg+xml	etag:%22ea-5ed570fa59200%22	https://betdls.com/template/img/lang/fi.svg?v=1672841143	E:/GrooBet/Website/Groobet/betdls.com/template/img/lang/fice20.svg	(from https://betdls.com/profile)
15:06:58	47849/47849	---MC-	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:58%20GMT	https://betdls.com/support	E:/GrooBet/Website/Groobet/betdls.com/support	(from https://betdls.com/profile)
15:07:00	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:06:58%20GMT	https://betdls.com/auth/steam?assign=0&return=profile	E:/GrooBet/Website/Groobet/betdls.com/auth/steam45ce	(from https://betdls.com/profile)
15:07:00	2/2	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Jan%202023%2014:07:00%20GMT	https://betdls.com/auth/google?assign=0&return=profile	E:/GrooBet/Website/Groobet/betdls.com/auth/google45ce	(from https://betdls.com/profile)
